F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
15708,4616.73,0.2939,165.124,2176883.812,245.654,4686.88,83,28.263,2.356
12938.7,4759.23,0.36782,127.715,1796932.47,195.104,4950.95,115,29.479,19.888
15168.5,5024.66,0.33125,170.483,2094800.064,237.823,5442.68,196,26.9011,1.924
15299.6,3936.95,0.25732,183.871,2166325.207,216.391,5708.49,66,22.9468,1.16
9650.74,2713.89,0.28121,116.675,1369977.995,148.596,4183.37,55,33.8423,3.452
5773.25,2325.12,0.40274,48.2437,826531.2967,96.5907,2716.78,40,41.8386,9.113
16405.5,5582.81,0.3403,185.632,2346381.054,279.78,5127.15,123,25.416,5.431
3878.12,1257.92,0.32436,34.5283,531308.0535,48.1197,1398.88,24,44.2958,2.089
14192.7,4107.93,0.28943,167.74,1963370.987,232.959,4840.61,115,26.8699,4.895
10565.7,4180.76,0.39569,69.5987,1461783.788,150.811,3676,53,36.3515,17.515
5084.09,794.84,0.15633,46.143,735537.9697,60.3033,2197.2,78,42.7641,0.821
16639.6,5119.79,0.30768,205.806,2186413.989,258.502,6027.02,248,22.1558,2.415
8217.88,2332.61,0.28384,90.0021,1160517.091,113.313,3572.86,92,36.7581,2.093
15145.7,4921.36,0.32493,179.402,2097306.381,241.245,4681.3,27,26.3547,5.863
15848,4342.2,0.27399,168.875,2252428.113,223.459,5713.96,60,23.1139,15.115
8010.96,2196.8,0.27422,89.2178,1136522.686,112.157,3546.53,96,36.7026,2.145
8860.01,1944.39,0.21945,74.027,1173175.799,116.473,3258.81,40,36.818,17.663
8597.9,2840.63,0.33038,90.1079,1244111.959,123.737,3841.92,102,34.0254,8.623
21739.4,6665.48,0.3066,317.575,2983195.993,362.35,6334.82,96,16.8136,3.747
9681.64,3386.07,0.34974,107.743,1311108.896,166.79,4009.83,109,34.1185,16.983
12471.1,3588.61,0.28775,145.907,1782378.846,172.102,4720.68,30,29.1575,2.022
13052.1,3893.56,0.2983,153.746,1866220.565,171.214,4752.96,39,28.6656,1.986
9104.46,2031.45,0.22312,104.079,1276369.097,124.457,4140.71,54,34.1322,2.135
14575.7,5440.75,0.37327,172.871,2082675.905,225.111,5345.71,146,22.535,19.574
6285.66,1822.83,0.28999,60.5631,874819.2786,83.5772,2679.86,44,40.4073,18.76
10817.8,4342.53,0.40142,135.183,1451595.879,185.988,4480.74,165,31.0606,2.95
5910.22,1467.22,0.24825,51.7424,770723.9818,93.1418,3509.26,15,40.3069,1.764
14958.7,4999.59,0.33422,180.821,2096050.884,223.399,5497.17,76,23.732,15.278
4403.03,931.85,0.21163,44.3313,599425.2991,65.1513,2581.87,12,42.1923,2.357
4721.51,1294.33,0.27413,37.6492,637389.0678,53.965,2030.21,41,43.1588,11.008
8662.43,2369.17,0.27349,84.8468,1229745.571,119.219,4006.76,5,34.0745,2.036
9878.41,2259.41,0.22872,95.2139,1394489.208,137.725,4330.08,50,33.937,1.285
19885.4,6253.3,0.31446,248.878,2774527.544,330.513,5406.37,85,23.9114,4.603
7411.78,2379.58,0.32105,80.5915,978605.6451,115.061,3126.77,63,38.9128,6.272
5082.86,1417.28,0.27883,46.5856,711762.1646,69.0118,2053.3,2,42.4543,4.931
8330.64,1816.69,0.21807,81.4161,1198540.069,104.717,3926.73,9,34.8864,1.347
8572.5,2251.42,0.26263,83.9072,1217314.475,108.687,4585.13,28,33.5539,1.998
4485.92,1491.32,0.33244,46.6687,616064.2934,62.0587,2133.76,12,43.1384,6.618
6171.59,2363.28,0.38292,41.0332,831846.374,95.3501,1997.43,7,41.9707,12.271
7060.4,2145.07,0.30381,70.5681,974841.1731,96.9307,3110.09,25,38.4583,7.66
3842.3,987.48,0.257,35.7392,547045.4994,46.3842,1736.67,11,44.7573,2.434
15294.4,4428.99,0.28958,189.46,2124686.317,226.255,5634.52,136,22.7627,0.884
17950.2,6542.49,0.36448,172.938,2459957.758,288.308,5815.78,134,22.4322,11.483
8329.7,1741.72,0.20909,75.6751,1153297.339,85.9728,3151.98,28,32.6471,10.217
6119.31,2602.47,0.42528,54.7779,852526.7354,89.8625,2703.51,45,40.8469,5.025
23203.8,8872.24,0.38236,175.613,3199231.341,398.476,14960.24,124,21.4929,10.737
8421.67,3050.75,0.36225,73.2987,1190014.435,115.63,3319.66,18,37.6222,16.931
5891.71,1403.14,0.23815,52.3194,843399.8966,88.5941,2269.81,20,41.3852,9.893
15024.1,5027.55,0.33463,176.376,2103559.133,264.032,5316.84,161,24.3302,1.502
11023.1,3188.9,0.28929,102.768,1506182.611,152.531,5496.55,69,31.3323,20.052
16525.4,5328.12,0.32242,212.15,2179035.181,254.28,6195.34,255,21.8054,2.511
13381.8,4373.63,0.32683,122.941,1812082.228,175.706,5059.97,69,46.5464,1.141
5655.12,1705.73,0.30162,58.7566,814859.0887,83.5126,2652.96,41,41.7423,1.873
8144.37,1523.11,0.18701,78.8962,1149112.059,96.6961,3770.07,14,34.1006,1.996
8629.16,1928.73,0.22351,70.6202,1249439.78,114.633,4057.08,101,34.8833,1.035
8107,1854.5,0.22875,74.0341,1106246.866,92.1758,3617.06,36,36.7926,13.973
9344.1,2560.31,0.274,80.1029,1342186.299,119.792,4426.42,98,33.1228,1.921
22644.9,8636.95,0.3814,167.254,3190508.351,314.125,6457.94,152,21.253,18.225
6744.14,2130.03,0.31583,69.1484,939600.7108,86.637,3432.05,59,37.2828,9.868
7480.96,2392.39,0.31979,51.8427,1010737.226,105.133,4040.77,42,37.1525,10.535
3857.83,1188.91,0.30818,35.029,525662.396,49.9562,1378.56,17,44.408,1.957
9476.15,3381.31,0.35682,106.141,1339035.648,124.853,3540.5,52,35.9609,19.132
7435.49,2438.84,0.32799,88.3364,1000179.987,103.151,3331.08,38,38.0274,14.176
12547.4,4789.37,0.3817,95.5433,1762438.129,199.062,5875.19,100,34.3248,12.811
7670.7,2972.01,0.38744,65.6062,1102619.662,112.753,3900.12,62,35.6208,14.508
9821.95,2497.78,0.2543,98.9741,1370468.817,134.673,4115.53,41,34.1236,3.166
9408.86,3452.33,0.36692,71.5957,1338892.3,117.512,4405.63,30,38.082,19.736
8607.44,2156.06,0.25048,85.881,1170192.037,110.131,3757.49,36,35.4633,1.817
12477,3003.45,0.24071,195.148,1688948.674,201.011,4571.41,178,29.1323,1.672
15533.7,4680.91,0.30133,141.756,2131399.571,213.689,4155.17,85,31.5435,20.299
7385.53,1746.3,0.23644,63.3489,1012329.801,101.931,3215.8,43,38.5411,12.943
8166.4,2618.34,0.32062,65.1515,1121817.058,116.813,3671.19,55,36.8369,1.983
11831.1,3533.33,0.29864,107.826,1628402.051,168.663,4797.91,15,31.5497,3.626
5055.7,1074.89,0.2126,44.7897,690493.0369,69.0752,2828.12,15,43.0696,2.193
6039.84,1635.99,0.27086,66.8272,761398.8968,86.3537,3077.07,24,40.0005,4.232
14032.3,4981.9,0.35503,156.167,1950010.785,202.241,5027.57,80,27.3715,5.369
13140.8,3739.6,0.28457,166.449,1822343.253,210.125,4874.49,58,28.1299,2.47
12392.9,3819.95,0.30823,145.128,1729925.174,157.17,5246.88,30,27.0734,4.985
7499.56,2489,0.33188,73.4524,1064691.046,96.1801,3431.06,13,35.923,14.367
8682.02,2750.11,0.31675,87.757,1159515.829,109.253,3624.97,33,37.5219,10.732
10772.7,4508.71,0.41853,93.1778,1515601.977,154.195,4688.25,42,37.2641,13.743
9441.61,2588.62,0.27417,115.151,1325994.423,150.204,4221.09,51,33.7134,3.793
4703.34,1184.47,0.25183,44.1134,646712.2208,53.9431,1971.05,13,43.7534,9.332
9257.79,1949.78,0.2106,96.1528,1292426.977,133.807,3650.62,16,33.9973,1.875
5087.24,2099.45,0.41268,46.4503,727690.9638,79.3496,2609.46,39,42.5866,12.184
5800.95,1546.69,0.26662,47.2794,816807.0438,71.9864,2913.9,13,40.8921,2.299
7350.87,2060.62,0.28032,64.0571,1008813.371,96.9057,3246.97,38,37.4045,7.7
11377.3,2918.16,0.25648,151.381,1610297.245,148.465,4158.83,114,32.1385,2.798
17276.6,6137.32,0.35523,157.071,2425156.757,299.721,7637.97,144,29.5592,20.565
9769.08,2470.91,0.25293,98.0514,1370890.935,133.123,3669.25,123,34.5598,2.113
12243,3243.52,0.26492,143.896,1651407.573,173.142,4630.17,62,30.6191,2.964
5444.87,2522.93,0.46335,48.4057,741945.5234,95.7716,2192.24,7,41.5474,7.573
9238.05,2087.52,0.22596,101.067,1301664.928,136.474,3594.24,12,34.2533,1.017
4851.13,1740.55,0.35879,48.415,671923.4249,71.3081,2182.1,22,42.005,1.833
7889.56,2965.27,0.37584,76.6879,1080352.482,118.559,3221.09,76,38.3332,13.72
5513.08,2152.03,0.39034,43.5649,787328.2209,94.2037,2377.06,68,41.6715,15.404
9456.37,4088.86,0.43239,94.2157,1331858.812,142.034,4100.1,25,35.7812,9.441
10086.8,4232.16,0.41957,86.4611,1387757.562,166.863,3757.46,88,34.7422,4.502
9658.52,2431.77,0.25177,73.9381,1329584.543,122.304,4033.73,50,35.3572,4.869
16660.9,4795.68,0.28784,159.616,2312254.973,203.967,5345.27,144,24.7208,15.147
18520.5,5113.1,0.27607,231.75,2598220.222,280.396,5744.36,107,20.8771,3.297
12346.1,3129.92,0.25351,145.761,1660213.158,177.221,4549,66,30.8936,2.982
5890.62,1953.79,0.33167,57.6212,835973.0623,82.9612,2455.9,61,41.5955,9.687
8986.3,1977.58,0.22006,101.144,1251159.379,136.355,3641.78,20,34.1282,1.898
11581.6,2087.37,0.18023,145.476,1640311.472,168.677,4611.32,144,29.9514,1.623
19391,4788.54,0.24694,186.1,2831981.44,237.122,4795.37,97,28.0683,14.438
6576.85,2344.81,0.35652,50.7263,932175.9052,90.6715,3288.42,78,36.3203,13.966
14275,4166.71,0.29188,189.388,1900164.919,252.88,4887.87,209,28.0145,3.371
6954.13,1370.61,0.19709,74.3912,933487.9108,96.9187,3310.56,54,34.7854,5.621
11666.2,3458.78,0.29647,127.301,1664613.62,195.743,4178.74,140,34.012,13.129
10551.1,4002.97,0.37938,76.8013,1472689.315,138.98,5162.7,46,35.8419,11.359
7829.4,1490.76,0.1904,79.342,1099387.328,103.305,3770.02,15,34.3319,1.737
7013.34,2107.76,0.30053,56.1157,968682.2849,94.7475,2882.96,37,38.4058,16.53
14270.2,4449.21,0.31178,124.922,2024102.842,189.822,5558.81,65,24.4065,19.895
8694.74,2976.95,0.34238,92.627,1166247.429,125.889,3390.86,80,37.9454,2.543
7732.95,2555.19,0.33042,69.8242,1057123.923,104.224,3189.25,19,38.2881,2.837
4864.17,1355.74,0.27871,46.9372,668934.7289,51.3647,1871.65,19,43.7386,0
8507.67,2631.56,0.30931,85.7702,1134120.138,105.671,3497.03,35,37.4957,15.318
8248.85,2545.33,0.30856,85.5812,1088722.61,130.819,3587.15,12,34.6473,16.531
9212.54,3867.81,0.41984,54.3659,1316177.923,141.168,3286.39,69,38.3255,16.6
7146.37,2688.77,0.37624,49.6013,973303.2545,108.605,4372.44,46,35.7149,18.295
15495.3,4533.59,0.29257,177.163,2137955.653,209.359,5141.7,203,29.7354,1.897
5334.22,1710.49,0.32066,45.2219,713267.056,78.1868,2594.6,60,41.3615,7.375
16602,4784.99,0.28821,207.32,2295953.604,279.354,5791.73,242,20.6463,9.134
13147.2,3468.68,0.26383,113.919,1848833.618,144.789,4256.1,147,31.7647,18.795
8152.79,2085.29,0.25577,89.1898,1146728.796,109.083,3992.87,50,35.2534,1.321
9936.89,2661.91,0.26788,106.398,1403445.383,150.88,3966.67,38,33.2283,1.848
6238.42,2058.28,0.32993,49.433,890710.0465,93.0456,3504.75,9,40.7371,7.919
7909.74,3068.87,0.38798,75.1968,1095152.227,133.987,3754.52,74,36.2939,16.196
19814,6361.1,0.32104,250.553,2757660.593,312.727,5463.11,72,23.7243,3.981
7939.14,2077.72,0.2617,62.6585,1096769.393,92.8257,3741.71,46,36.2161,13.501
12592.5,2997.32,0.23802,199.618,1714854.934,200.951,4567.19,175,29.1207,1.624
6595.34,1577.55,0.23919,74.8079,898308.6072,87.9187,3026.61,33,38.1199,3.647
6110.61,1944.68,0.31824,36.7595,855904.7543,76.5084,2358.79,22,42.699,12.305
14237.3,3184.04,0.22364,173.911,2009825.096,227.768,4826.3,79,27.8009,3.217
11132.4,2738.65,0.246,134,1554753.119,169.55,4664.62,173,28.9206,0.759
9907.49,3977.94,0.4015,79.0427,1346308.877,156.049,3712.3,103,32.9882,18.278
23120.2,6894.65,0.2982,300.592,3208190.306,375.076,6329.79,94,16.5821,3.1
9877.78,3904.35,0.39526,131.127,1327765.767,180.989,4437.88,186,31.069,1.511
5813.62,2047.94,0.35226,70.9448,805989.3915,86.9085,2993.87,38,39.7321,2.006
13061,4430.62,0.33922,151.607,1832801.858,205.399,4772.53,33,30.8543,11.332
12001.8,3527.03,0.29387,133.698,1693472.692,185.167,4625.7,63,30.9419,3.29
12676.9,3994.1,0.31506,133.139,1750915.5,176.16,5007.21,71,29.8498,7.714
9925.59,2279.39,0.22964,90.002,1395415.885,124.91,4788.61,33,32.3424,3.801
13534.2,3363.17,0.24849,165.788,1911446.303,195.821,5065.27,197,27.4926,1.987
9285.54,3491.73,0.37603,79.685,1259160.776,139.032,3590.31,73,37.2438,13.858
9785.03,3103.46,0.31716,113.855,1351408.673,147.952,4063.97,57,33.8075,7.517
6023.13,1677.56,0.27851,49.5778,823809.599,91.2865,2731.29,60,37.3337,14.4
9931,2577.04,0.25949,127.527,1412222.413,153.362,4267.1,34,32.3211,2.261
6196.9,1497.04,0.24157,65.3898,858852.6758,82.3438,3447.57,42,37.6414,14.392
15171,3030.05,0.19972,175.126,2157792.893,234.217,4913.02,90,27.2016,4.023
9543.17,2251.35,0.23591,101.444,1338057.655,127.72,3949.07,43,34.9357,3.012
6717.02,2265.19,0.33723,41.7968,945263.319,95.3063,3126.64,52,41.2277,8.601
8622.49,2872.67,0.33316,99.7789,1188396.004,146.33,3285.81,13,36.4056,1.88
7350.68,2891.24,0.39332,44.9264,1048704.16,96.7619,2979.99,35,40.408,12.269
10769.1,3206.97,0.29779,110.712,1529111.797,136.25,3904.65,53,34.5508,1.697
8771.64,1837.27,0.20945,100.789,1220045.568,129.592,3658.66,23,34.0499,1.557
15051.3,3870.64,0.25716,184.99,2125416.385,217.668,5690.95,75,23.0361,1.422
8354.68,2370.66,0.28375,92.293,1165087.774,122.792,3842.4,49,32.4108,3.929
8768.29,2755.44,0.31425,75.6089,1159764.682,129.123,3180.78,60,38.4384,15.341
15276.2,6094.42,0.39894,187.678,2044488.039,285.614,5703.18,79,27.596,4.956
14014.9,4747.11,0.33871,199.354,1909176.648,246.32,4574.02,54,28.9498,2.373
11174.2,3475.38,0.31101,116.514,1562413.103,179.308,4158.07,41,31.0243,2.031
6841.2,1749.26,0.25569,72.454,917896.9787,95.6564,3486.14,66,37.3365,2.247
14281.6,4625.55,0.32388,185.587,1972729.658,224.615,5402.74,69,22.729,14.286
6737.25,1534.26,0.22772,66.8518,921007.1211,84.2705,3112.99,46,38.0255,3.808
16001.1,4464.53,0.27901,138.711,2256214.558,227.127,5516.49,59,27.9658,3.674
7696.6,1848.73,0.2402,80.7157,1090908.505,120.459,4118.15,95,34.3955,1.697
6877.19,2723.13,0.39596,66.8587,935052.4093,108.274,3197.89,51,39.0373,15.451
8637.45,1743.7,0.20187,97.7028,1211030.375,123.033,3821.95,44,35.0796,2.678
10159.2,3012.19,0.29649,102.573,1365778.694,132.992,3706.99,106,32.7202,17.934
9990.47,3952.16,0.39559,126.171,1330546.98,189.91,4444.26,188,30.8362,1.38
7117.48,1735.15,0.24378,75.4982,938668.8121,99.2178,2946.32,41,38.4269,15.704
5752.47,1480.55,0.25737,58.4301,820070.7505,63.9846,2473.19,67,41.8463,8.961
5325.98,2183.44,0.40996,34.5905,752629.4823,72.742,2562.09,38,44.6221,1.297
6148.35,1741.8,0.28329,70.2606,872623.5152,82.9537,2776.73,82,39.4888,9.928
8280.72,2289.3,0.27646,98.8791,1090042.834,129.196,3525.54,83,37.3171,11.447
7199.38,2608.42,0.36231,64.6654,1050754.008,92.6375,3212.27,30,38.8222,1.43
12458.4,4314.49,0.34631,184.327,1659771.408,245.756,5074.55,99,26.7934,7.826
9224.59,2676.18,0.29011,105.846,1273163.183,121.003,3927.65,19,33.5619,2.391
16518,4720.74,0.28579,230.498,2250423.423,283.03,4850.06,261,27.4923,3.945
7183.22,2339.65,0.32571,63.4908,965681.384,104.705,3096.26,20,40.2996,1.387
9622.81,2792.54,0.2902,99.9611,1354266.839,134.232,3687.92,119,35.4881,2.108
9285.05,1992.31,0.21457,94.8824,1303945.796,123.841,3881.88,37,34.6976,3.043
12215.6,3277.72,0.26832,148.537,1621122.113,183.216,4569.18,87,30.8189,3.084
12236.3,5383.16,0.43993,93.0267,1743854.056,174.043,4047.17,73,36.0586,17.12
12742.6,4090.28,0.32099,169.701,1795029.16,183.863,4782.76,173,31,11.9
14642.5,4644.93,0.31722,188.971,1998886.318,259.423,5118.8,74,24.678,5.401
9329.77,2846.36,0.30508,132.291,1281290.775,198.33,4040.15,80,32.7061,19.233
6586.91,2379.78,0.36128,54.8249,941475.8045,89.2376,2613.49,50,41.3721,6.466
10451.3,3122.59,0.29877,93.908,1472635.772,136.268,4526.82,96,31.7488,4.592
9348.9,2520.42,0.26959,66.7383,1292731.209,120.972,4196.13,89,34.0117,3.926
13885.4,3666.32,0.26404,189.758,1886485.359,220.515,4624.34,175,29.076,1.849
8205.61,1538.07,0.18744,77.5918,1167949.395,91.4069,3785.32,19,34.9317,1.209
13589.6,4543.8,0.33435,152.875,1889706.632,181.122,5131.86,48,27.2273,4.164
8210.14,2339.8,0.28498,68.8384,1077545.854,104.751,3960.34,15,36.2488,8.31
17832.1,5434,0.30473,243.44,2466486.109,319.361,5322.82,219,46.5464,4.523
3391.21,1314.85,0.38772,25.838,457306.7474,44.7173,1366,1,45.3821,3.288
6241.09,1503.81,0.24095,55.8657,819986.8745,73.6941,3256.94,33,39.7022,5.039
10237.8,3471.67,0.3391,73.4749,1450605.24,143.697,3737.07,30,38.1688,16.918
12156.1,5358.32,0.44079,145.79,1631836.238,203.014,4672.05,174,30.5673,4.419
9529.88,2664.07,0.27954,68.7386,1312354.193,122.705,4157.05,89,34.2394,4.131
19465.2,6945.81,0.35683,161.775,2773858.497,310.842,11890.29,74,29.4709,6.265
7862.52,2317.24,0.29471,69.3464,1057912.083,107.096,4485.42,66,35.2883,16.601
11168.1,3857.17,0.34537,89.443,1580596.843,163.272,4121.07,116,34.3542,14.214
7691.4,1773.17,0.23053,96.9387,1039797.984,119.92,3354.62,10,37.5835,1.247
6260.14,2266.03,0.36197,80.4865,850431.8142,92.0465,3233.63,56,38.7091,1.53
6207.53,1522.1,0.2452,65.8301,844591.9894,103.314,3055.68,78,37.0822,11.004
9132.84,2157.23,0.2362,80.9771,1305228.763,105.323,3955.78,12,34.7632,1.874
7537.19,1491.56,0.19789,62.7929,1053027.72,84.4852,2910.1,41,32.7951,11.731
8204.3,2837.17,0.34581,83.889,1138354.813,121.532,3842.22,30,32.1872,4.832
3297.88,874.41,0.26514,24.6175,445013.8515,34.043,1336.21,2,45.4312,2.331
8784.74,2361.71,0.26884,95.1654,1204279.654,148.015,3255.18,12,36.6163,1.652
7437.31,1812.1,0.24364,82.9336,1009164.982,97.6373,3696.41,33,36.4802,15.119
9344.85,2729.86,0.29212,86.1413,1318369.022,136.721,3895.98,2,35.4931,2.155
15800.1,4795.11,0.30348,191.352,2138199.418,239.714,5202.19,215,25.676,2.912
10229.7,3251.98,0.31789,114.107,1395237.718,156.559,4319.02,139,30.8572,19.681
8990.95,3600.27,0.40043,90.5099,1319961.77,137.382,3822.93,26,34.7616,18.142
11760.8,3997.57,0.3399,130.922,1664436.931,166.926,4474.86,58,32.304,3.395
12718.6,3704.5,0.29126,149.101,1766869.066,194.228,4480.3,22,30.4472,2.586
10959.5,3633.73,0.33155,78.4388,1490556.528,152.337,4979.31,73,33.9617,18.454
5425.34,1989.87,0.36677,45.0176,790701.607,77.8279,2568.19,47,41.8455,10.701
4240.36,832.74,0.19638,41.1615,553738.2844,65.5755,2570.9,12,43.4066,2.197
7161.76,2303.42,0.32162,67.9414,979804.4067,100.291,3739.62,60,36.6918,14.933
15349.4,5282.87,0.34417,240.32,2078775.541,258.912,5422.79,125,23.6998,1.755
8215.4,2271.96,0.27654,96.1316,1161385.725,111.436,3539.71,94,36.85,1.849
5971.48,1058.41,0.17724,53.3328,825630.3113,61.9726,3073.04,19,39.4237,4.022
9239.66,2059.6,0.2229,102.926,1251104.686,146.16,3995.64,36,34.1531,2.128
11944,3501.93,0.29319,149.88,1670799.898,156.789,4989.06,33,26.5142,15.49
14003.4,3561.37,0.25432,196.526,1914392.29,213.84,4570.62,185,28.7971,1.761
15528.3,6684.16,0.43045,172.545,2141237.796,262.39,5921.28,161,23.3736,20.54
7592.38,2158.78,0.28433,67.7269,1061904.838,108.026,3030.03,87,38.2325,2.137
8732.5,2670.47,0.3058,108.171,1192127.118,154.86,4106.71,67,33.3804,0.805
8519.66,2186.98,0.25669,84.3331,1197174.752,110.304,4043.48,38,34.6348,2.764
9647.76,2825.05,0.29281,105.574,1336111.75,155.453,3834.66,14,33.6705,1.628
8149.69,2976.77,0.36526,58.7914,1106669.938,123.397,3297.81,65,35.5217,15.919
8599.03,2255.52,0.26229,94.5654,1164800.644,91.6702,4080.02,17,33.0828,5.484
19550.4,5605.82,0.28673,203.862,2710278.563,302.974,6232.76,241,19.5606,9.293
20069,7660.83,0.38172,204.471,2805227.823,317.649,8246.02,80,28.9949,7.226
18063.3,4869.5,0.26957,163.33,2517520.009,216.191,5453.61,146,24.1538,14.734
7519.05,2202,0.29285,75.0256,1022372.327,107.511,3711.73,57,35.9328,14.141
12346.9,3974.88,0.32193,84.8556,1653217.565,182.912,4364.42,113,30.9324,6.662
6725.32,2115.81,0.3146,79.0733,917563.8233,89.6357,3246.9,67,38.5465,1.495
16601.7,6615.38,0.39847,170.019,2342952.613,287.904,4747.72,145,30.0562,8.555
16383,5740.94,0.35042,186.002,2271840.619,267.024,5541.84,150,25.0802,1.952
11968.9,3025.02,0.25274,156.405,1641735.283,193.321,4126.69,111,32.6666,18.662
5442.03,1473.71,0.2708,50.0656,690483.0956,74.6843,2558.81,32,41.6227,15.503
14342.4,4666.66,0.32537,142.586,1998586.296,212.82,4854.04,138,27.69,2.404
11405.8,1868.62,0.16383,149.985,1596250.296,170.545,4577.8,144,28.9177,2.561
14921.7,4969.92,0.33306,159.293,2075180.221,231.858,4770.17,77,28.3174,3.586
13741.1,4891.31,0.35596,199.348,1869162.668,251.33,4544.38,32,28.4276,2.896
8813.38,2001.49,0.22709,102.361,1263553.745,121.976,3786.44,45,35.294,3.389
12704.4,3784.06,0.29785,161.485,1790376.524,232.824,4324.84,76,30.6408,1.66
8955.31,3084.54,0.34443,104.832,1258693.492,130.007,3539.95,20,35.8379,3.705
7118.98,1846.9,0.25943,58.24,1009250.306,82.4913,2365.22,73,40.3323,11.48
8590.08,2968.59,0.34558,59.365,1170998.552,117.816,5263.03,64,32.9001,20.546
5677.38,1354.52,0.23858,49.6889,820050.1316,75.7678,2874.43,53,40.2559,1.928
18763.2,5166.85,0.27537,231.519,2589141.205,278.422,5727.13,177,22.0035,2.859
8015.47,3864.48,0.48212,88.7908,970865.7366,156.212,2192.91,113,40.8831,14.885
4239.89,756.36,0.17839,40.7348,561823.8397,61.1931,2552.57,11,43.3641,1.904
5367.1,1140.16,0.21243,53.7064,769727.5196,71.0326,2857.53,61,40.1785,1.518
14370.3,4956.09,0.34488,188.259,2012915.581,251.688,5371.73,152,24.8784,1.422
13485.9,4118.53,0.30539,166.634,1866715.057,223.895,4812.88,122,26.9048,5.511
5123.21,967.95,0.18893,60.3753,693460.7382,72.9927,2907.41,47,40.8999,6.239
9720.87,2733.42,0.28119,88.6085,1400846.62,127.91,4134.49,12,33.2332,1.8
5030.97,1615.89,0.32118,53.1839,695390.9946,69.0958,2579.6,28,41.3391,3.549
4627.54,1404.26,0.30345,44.2179,628776.0747,60.9451,1894.45,16,43.6135,2.013
18414.5,6744.4,0.36625,243.217,2524198.462,267.523,5634.7,114,22.4298,2.358
9071.08,2034.47,0.22428,99.6851,1281445.666,125.744,3842.14,41,35.1281,2.734
7283.68,2523.66,0.34648,77.772,993579.2609,110.198,2856.86,101,36.4518,8.702
8233.52,2790.9,0.33896,65.6893,1095373.706,131.815,4114.2,63,36.5594,7.01
14247.6,5034.44,0.35335,194.944,1961504.643,257.154,4697.04,36,28.7202,2.219
9764.28,2533.9,0.2595,105.372,1389474.522,153.438,3909.42,39,33.3713,2.016
6784.13,2350.25,0.34643,80.686,933399.787,92.5605,3255.2,64,38.7209,1.439
8250.42,1490.89,0.1807,61.846,1158534.535,80.9804,3155.9,28,37.2468,15.254
8129.87,1291.59,0.15886,74.808,1076457.083,100.099,3839.29,29,35.2546,10.301
9615.42,2888.19,0.30037,114.25,1328352.478,166.313,4179.5,51,33.0759,3.196
7038.63,2050.65,0.29134,57.8432,950637.9845,101.997,2827.12,56,39.892,11.449
4610.26,1211.21,0.26272,22.6229,637120.7324,54.2266,1983.44,22,43.1219,13.14
5164.96,1118.17,0.21649,51.0625,739894.2134,69.3512,2840.8,58,40.0729,1.651
13277.1,4081.78,0.30743,189.563,1771354.231,267.457,4341.48,34,33.2932,3.517
10584,3716.7,0.35116,102.915,1479554.22,161.754,4230.97,67,33.508,14.041
7948.26,1844.76,0.23209,77.3968,1073278.466,105.903,2952.22,66,39.7481,12.711
9834.58,3665.25,0.37269,106.743,1392109.228,139.543,3768.89,19,34.4906,2.7
6902.4,1517.22,0.21981,89.4131,951799.4102,84.4356,2984.31,27,38.5487,15.828
13048.9,3519.88,0.26974,175.776,1750595.172,225.462,4973.27,85,27.328,6.973
5294.18,985.92,0.18622,49.9059,760654.8905,65.0772,2843.68,57,40.1381,1.384
9491.3,2576.33,0.27144,108.766,1302456.807,140.317,4058.92,49,31.4718,2.443
8003.63,2658.23,0.33212,75.2423,1129152.57,102.104,4058.05,36,35.5761,17.108
5061.69,1179.83,0.23309,46.3024,636515.7017,62.2136,2211.35,22,42.9119,2.336
7415.03,2085.47,0.28124,62.4856,1053069.628,91.8667,2487.24,72,40.6512,14.702
15875.3,4908.3,0.30917,212.971,2210755.305,252.434,5354.48,271,24.6603,2.061
4748.81,1620.35,0.34121,34.7043,666538.4571,60.3071,1932.23,23,44.4263,11.852
7157.04,2401.31,0.33551,75.662,993628.5313,96.0291,3735.2,27,36.2744,2.414
12109.4,3287.93,0.27151,109.82,1699658.788,155.01,4198.36,14,33.1708,17.183
13408.2,4063.22,0.30303,165.004,1860192.004,237.548,4378.33,82,28.7633,1.633
18716.8,7115.06,0.38014,228.294,2583215.267,325.279,4964.99,182,26.4215,10.817
15395.3,5570.63,0.36183,165.065,2146601.727,231.424,5060.4,81,26.9457,5.369
14092.4,5173.09,0.36708,195.045,1860522.16,247.501,5129.87,77,26.1596,5.128
13614.3,3796.36,0.27885,172.157,1879564.335,197.959,5100.57,64,26.6874,2.073
8995.04,3888.12,0.43225,87.3961,1250155.451,137.348,3723.89,119,34.9661,3.823
16090.7,4723.45,0.29355,192.093,2175375.109,233.865,5302.36,200,25.2786,2.781
8077.39,2612.98,0.32349,62.1232,1113833.212,112.803,3509.15,59,36.9277,13.847
7697.28,2946.28,0.38276,69.2599,1100081.936,121.998,3251.09,58,38.9946,15.647
13087.4,4346.38,0.3321,105.875,1785501.167,186.33,4666.75,143,29.403,4.324
6745.5,2551.29,0.37822,81.4491,927917.1891,93.8891,3267.44,69,38.708,1.305
25566.9,8773.52,0.34315,249.227,3576344.509,405.232,28900.49,182,24.4116,5.186
